Time Data Changed,Message Time Stamp,Source ID,Source ID Description,NDOT Link ID,Route,From Route,To Route,Link Description,Sign ID,Sign Type,Message Text,Duration
06/09/2012 12:48,06/09/2012 12:48,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:53,06/09/2012 12:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 12:58,06/09/2012 12:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:03,06/09/2012 13:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:08,06/09/2012 13:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:13,06/09/2012 13:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:18,06/09/2012 13:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:23,06/09/2012 13:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:28,06/09/2012 13:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:33,06/09/2012 13:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:38,06/09/2012 13:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:43,06/09/2012 13:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            8,,,,,,6
06/09/2012 13:48,06/09/2012 13:48,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:53,06/09/2012 13:53,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 13:58,06/09/2012 13:58,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            8,,,,,,6
06/09/2012 14:03,06/09/2012 14:03,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            8,,,,,,6
06/09/2012 14:08,06/09/2012 14:08,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 14:13,06/09/2012 14:13,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 14:18,06/09/2012 14:18,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 14:23,06/09/2012 14:23,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 14:28,06/09/2012 14:28,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
06/09/2012 14:33,06/09/2012 14:33,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 14:38,06/09/2012 14:38,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         4,I-215            8,,,,,,6
06/09/2012 14:43,06/09/2012 14:43,1,FAST FMS,030098,IR-15,Downtown Ex Intch.,Washington Av Intch.,,17,DYNAMIC MESSAGE SIGN,TRAVEL TIME,FLAMINGO         5,I-215            9,,,,,,6
